file_path,label,score,prediction
/plank/5.mp4,12,0.0076219867914915085,"[{'score': 0.8547002077102661, 'label': 'lateral raise'}, {'score': 0.0506124310195446, 'label': 't bar row'}, {'score': 0.031083643436431885, 'label': 'tricep Pushdown'}, {'score': 0.03036225214600563, 'label': 'leg extension'}, {'score': 0.0076219867914915085, 'label': 'plank'}]"
/plank/plank_7.mp4,12,0.3051110804080963,"[{'score': 0.3158087134361267, 'label': 'leg raises'}, {'score': 0.3051110804080963, 'label': 'plank'}, {'score': 0.12605178356170654, 'label': 'romanian deadlift'}, {'score': 0.0717872828245163, 'label': 'chest fly machine'}, {'score': 0.0565650500357151, 'label': 'deadlift'}]"
/plank/plank_2.mp4,12,0.9991932511329651,"[{'score': 0.9991932511329651, 'label': 'plank'}, {'score': 6.330697215162218e-05, 'label': 'decline bench press'}, {'score': 6.045928967068903e-05, 'label': 'shoulder press'}, {'score': 5.916512600379065e-05, 'label': 'chest fly machine'}, {'score': 5.739979678764939e-05, 'label': 'russian twist'}]"
/plank/plank_6.mp4,12,0,"[{'score': 0.7405137419700623, 'label': 'romanian deadlift'}, {'score': 0.2170938402414322, 'label': 'squat'}, {'score': 0.008850288577377796, 'label': 'deadlift'}, {'score': 0.00780574232339859, 'label': 'tricep Pushdown'}, {'score': 0.006961164064705372, 'label': 'lateral raise'}]"
/plank/plank_9.mp4,12,0,"[{'score': 0.5076000094413757, 'label': 'chest fly machine'}, {'score': 0.1882435381412506, 'label': 'incline bench press'}, {'score': 0.14041192829608917, 'label': 'lat pulldown'}, {'score': 0.060671575367450714, 'label': 'leg raises'}, {'score': 0.02705417014658451, 'label': 'barbell biceps curl'}]"
/plank/plank_3.mp4,12,0.9990065693855286,"[{'score': 0.9990065693855286, 'label': 'plank'}, {'score': 0.00010464935621712357, 'label': 'incline bench press'}, {'score': 8.8430882897228e-05, 'label': 'decline bench press'}, {'score': 8.498128590872511e-05, 'label': 'russian twist'}, {'score': 8.039738168008626e-05, 'label': 'bench press'}]"
/plank/plank_8.mp4,12,0.0682561919093132,"[{'score': 0.6812593340873718, 'label': 'barbell biceps curl'}, {'score': 0.19746778905391693, 'label': 'leg raises'}, {'score': 0.0682561919093132, 'label': 'plank'}, {'score': 0.008660422638058662, 'label': 'deadlift'}, {'score': 0.0072103459388017654, 'label': 'lateral raise'}]"
/plank/plank_5.mp4,12,0,"[{'score': 0.6122508645057678, 'label': 'romanian deadlift'}, {'score': 0.09134986996650696, 'label': 'deadlift'}, {'score': 0.07607642561197281, 'label': 'push-up'}, {'score': 0.047357141971588135, 'label': 'hip thrust'}, {'score': 0.042239539325237274, 'label': 'lateral raise'}]"
/plank/3.mp4,12,0.995764970779419,"[{'score': 0.995764970779419, 'label': 'plank'}, {'score': 0.0014044885756447911, 'label': 'push-up'}, {'score': 0.00044672496733255684, 'label': 'russian twist'}, {'score': 0.00031472044065594673, 'label': 'decline bench press'}, {'score': 0.00030530933872796595, 'label': 'deadlift'}]"
/romanian deadlift/romanian deadlift_9.mp4,15,0.9949275255203247,"[{'score': 0.9949275255203247, 'label': 'romanian deadlift'}, {'score': 0.0009125618962571025, 'label': 'deadlift'}, {'score': 0.0006423458689823747, 'label': 'russian twist'}, {'score': 0.0005703055649064481, 'label': 'decline bench press'}, {'score': 0.0003454432880971581, 'label': 'tricep dips'}]"
/romanian deadlift/romanian deadlift_11.mp4,15,0.9938486218452454,"[{'score': 0.9938486218452454, 'label': 'romanian deadlift'}, {'score': 0.0016395342536270618, 'label': 'leg raises'}, {'score': 0.0007992158643901348, 'label': 'leg extension'}, {'score': 0.0007970720762386918, 'label': 'chest fly machine'}, {'score': 0.0005236024735495448, 'label': 'incline bench press'}]"
/romanian deadlift/romanian deadlift_3.mp4,15,0.93330979347229,"[{'score': 0.93330979347229, 'label': 'romanian deadlift'}, {'score': 0.024094099178910255, 'label': 'plank'}, {'score': 0.015273898839950562, 'label': 'deadlift'}, {'score': 0.0068398118019104, 'label': 'russian twist'}, {'score': 0.0028665983118116856, 'label': 'hip thrust'}]"
/romanian deadlift/2.mp4,15,0.023124707862734795,"[{'score': 0.8072357177734375, 'label': 'tricep Pushdown'}, {'score': 0.09796805679798126, 'label': 'leg raises'}, {'score': 0.044192008674144745, 'label': 'leg extension'}, {'score': 0.023124707862734795, 'label': 'romanian deadlift'}, {'score': 0.005312374792993069, 'label': 'squat'}]"
/romanian deadlift/romanian deadlift_6.mp4,15,0.6929251551628113,"[{'score': 0.6929251551628113, 'label': 'romanian deadlift'}, {'score': 0.28653591871261597, 'label': 'deadlift'}, {'score': 0.011510740034282207, 'label': 'hammer curl'}, {'score': 0.0011933117639273405, 'label': 'lateral raise'}, {'score': 0.0009413850493729115, 'label': 'incline bench press'}]"
/romanian deadlift/romanian deadlift_0.mp4,15,0.3531757891178131,"[{'score': 0.6179214119911194, 'label': 'barbell biceps curl'}, {'score': 0.3531757891178131, 'label': 'romanian deadlift'}, {'score': 0.00854934100061655, 'label': 'hammer curl'}, {'score': 0.0049957591108977795, 'label': 'deadlift'}, {'score': 0.003961460664868355, 'label': 'leg raises'}]"
/romanian deadlift/1.mp4,15,0.6323438882827759,"[{'score': 0.6323438882827759, 'label': 'romanian deadlift'}, {'score': 0.18334366381168365, 'label': 't bar row'}, {'score': 0.14357566833496094, 'label': 'deadlift'}, {'score': 0.011379394680261612, 'label': 'incline bench press'}, {'score': 0.006767917424440384, 'label': 'shoulder press'}]"
/romanian deadlift/romanian deadlift_7.mp4,15,0.8913620114326477,"[{'score': 0.8913620114326477, 'label': 'romanian deadlift'}, {'score': 0.020066482946276665, 'label': 'incline bench press'}, {'score': 0.014771481044590473, 'label': 'leg extension'}, {'score': 0.014344691298902035, 'label': 'deadlift'}, {'score': 0.010588198900222778, 'label': 'decline bench press'}]"
/romanian deadlift/romanian deadlift_8.mp4,15,0.9961878657341003,"[{'score': 0.9961878657341003, 'label': 'romanian deadlift'}, {'score': 0.0012756590731441975, 'label': 'deadlift'}, {'score': 0.0009036073461174965, 'label': 'squat'}, {'score': 0.0003808271139860153, 'label': 'lateral raise'}, {'score': 0.00023409911955241114, 'label': 'hip thrust'}]"
/romanian deadlift/romanian deadlift_1.mp4,15,0.997381865978241,"[{'score': 0.997381865978241, 'label': 'romanian deadlift'}, {'score': 0.00033016258385032415, 'label': 'deadlift'}, {'score': 0.00024878999101929367, 'label': 'leg raises'}, {'score': 0.0002471697807777673, 'label': 'squat'}, {'score': 0.00020070819300599396, 'label': 'leg extension'}]"
/romanian deadlift/romanian deadlift_2.mp4,15,0.013709576800465584,"[{'score': 0.9604063630104065, 'label': 'deadlift'}, {'score': 0.013709576800465584, 'label': 'romanian deadlift'}, {'score': 0.010617122054100037, 'label': 'squat'}, {'score': 0.0029932218603789806, 'label': 'shoulder press'}, {'score': 0.0023390157148241997, 'label': 'leg raises'}]"
/romanian deadlift/romanian deadlift_4.mp4,15,0.01300109177827835,"[{'score': 0.9849162101745605, 'label': 'deadlift'}, {'score': 0.01300109177827835, 'label': 'romanian deadlift'}, {'score': 0.0002937938261311501, 'label': 'barbell biceps curl'}, {'score': 0.00023036646598484367, 'label': 'lateral raise'}, {'score': 0.0002225260977866128, 'label': 'leg raises'}]"
/romanian deadlift/romanian deadlift_10.mp4,15,0.038479845970869064,"[{'score': 0.3546851873397827, 'label': 'shoulder press'}, {'score': 0.30610668659210205, 'label': 'incline bench press'}, {'score': 0.17224939167499542, 'label': 't bar row'}, {'score': 0.07379299402236938, 'label': 'leg extension'}, {'score': 0.038479845970869064, 'label': 'romanian deadlift'}]"
/romanian deadlift/romanian deadlift_5.mp4,15,0.22896426916122437,"[{'score': 0.22896426916122437, 'label': 'romanian deadlift'}, {'score': 0.1694921851158142, 'label': 'chest fly machine'}, {'score': 0.1613994538784027, 'label': 'barbell biceps curl'}, {'score': 0.15039508044719696, 'label': 'deadlift'}, {'score': 0.12447802722454071, 'label': 'bench press'}]"
/romanian deadlift/3.mp4,15,0,"[{'score': 0.9984617233276367, 'label': 'barbell biceps curl'}, {'score': 0.00035223644226789474, 'label': 'hammer curl'}, {'score': 0.0002606840571388602, 'label': 'tricep dips'}, {'score': 0.00024181594199035317, 'label': 'deadlift'}, {'score': 8.738470933167264e-05, 'label': 'decline bench press'}]"
/shoulder press/shoulder press_0.mp4,17,0.9992977380752563,"[{'score': 0.9992977380752563, 'label': 'shoulder press'}, {'score': 7.998925866559148e-05, 'label': 'decline bench press'}, {'score': 6.154016591608524e-05, 'label': 'lat pulldown'}, {'score': 5.577093179454096e-05, 'label': 'leg extension'}, {'score': 4.739758151117712e-05, 'label': 'leg raises'}]"
/shoulder press/shoulder press_1.mp4,17,0.9994181394577026,"[{'score': 0.9994181394577026, 'label': 'shoulder press'}, {'score': 6.0178106650710106e-05, 'label': 'leg raises'}, {'score': 5.661578325089067e-05, 'label': 'plank'}, {'score': 4.421052290126681e-05, 'label': 'chest fly machine'}, {'score': 4.144217018620111e-05, 'label': 'decline bench press'}]"
/shoulder press/shoulder press_5.mp4,17,0.9981687068939209,"[{'score': 0.9981687068939209, 'label': 'shoulder press'}, {'score': 0.0009583798237144947, 'label': 'incline bench press'}, {'score': 0.00010761294834082946, 'label': 'leg raises'}, {'score': 0.00010535434557823464, 'label': 'chest fly machine'}, {'score': 7.301093137357384e-05, 'label': 'plank'}]"
/shoulder press/shoulder press_3.mp4,17,0.9975669384002686,"[{'score': 0.9975669384002686, 'label': 'shoulder press'}, {'score': 0.0014375089667737484, 'label': 'leg raises'}, {'score': 0.00010548138379817829, 'label': 'leg extension'}, {'score': 9.787527233129367e-05, 'label': 'chest fly machine'}, {'score': 9.46354484767653e-05, 'label': 'decline bench press'}]"
/shoulder press/shoulder press_7.mp4,17,0.8642870187759399,"[{'score': 0.8642870187759399, 'label': 'shoulder press'}, {'score': 0.07366327941417694, 'label': 'chest fly machine'}, {'score': 0.03936067968606949, 'label': 'incline bench press'}, {'score': 0.005933408159762621, 'label': 'barbell biceps curl'}, {'score': 0.0034646333660930395, 'label': 'hammer curl'}]"
/shoulder press/shoulder press_8.mp4,17,0.604300320148468,"[{'score': 0.604300320148468, 'label': 'shoulder press'}, {'score': 0.33876439929008484, 'label': 'chest fly machine'}, {'score': 0.03968661651015282, 'label': 'leg raises'}, {'score': 0.004282497800886631, 'label': 'plank'}, {'score': 0.0014128704788163304, 'label': 'lateral raise'}]"
/shoulder press/shoulder press_9.mp4,17,0.8700777888298035,"[{'score': 0.8700777888298035, 'label': 'shoulder press'}, {'score': 0.0883437842130661, 'label': 'leg raises'}, {'score': 0.02129345014691353, 'label': 'chest fly machine'}, {'score': 0.009748377837240696, 'label': 'pull Up'}, {'score': 0.0015815988881513476, 'label': 'incline bench press'}]"
/shoulder press/shoulder press_6.mp4,17,0.9905181527137756,"[{'score': 0.9905181527137756, 'label': 'shoulder press'}, {'score': 0.007398254703730345, 'label': 'incline bench press'}, {'score': 0.00027325929841026664, 'label': 'chest fly machine'}, {'score': 0.00023987333406694233, 'label': 'decline bench press'}, {'score': 0.00019608087313827127, 'label': 'leg extension'}]"
/shoulder press/shoulder press_2.mp4,17,0.6287403702735901,"[{'score': 0.6287403702735901, 'label': 'shoulder press'}, {'score': 0.3612608313560486, 'label': 'chest fly machine'}, {'score': 0.0014550461200997233, 'label': 'leg raises'}, {'score': 0.0011926451697945595, 'label': 'plank'}, {'score': 0.0010089686838909984, 'label': 'barbell biceps curl'}]"
/shoulder press/shoulder press_4.mp4,17,0.8713622689247131,"[{'score': 0.8713622689247131, 'label': 'shoulder press'}, {'score': 0.058390893042087555, 'label': 'chest fly machine'}, {'score': 0.041239477694034576, 'label': 'incline bench press'}, {'score': 0.009521161206066608, 'label': 'leg extension'}, {'score': 0.0032930292654782534, 'label': 'deadlift'}]"
/decline bench press/d5.mp4,4,0.9863944053649902,"[{'score': 0.9863944053649902, 'label': 'decline bench press'}, {'score': 0.005634699482470751, 'label': 'incline bench press'}, {'score': 0.0014473340706899762, 'label': 'plank'}, {'score': 0.0008478799718432128, 'label': 'bench press'}, {'score': 0.0008226457866840065, 'label': 'shoulder press'}]"
/decline bench press/decline bench press_0.mp4,4,0,"[{'score': 0.9976135492324829, 'label': 'bench press'}, {'score': 0.0007180220563896, 'label': 'leg extension'}, {'score': 0.0003921535098925233, 'label': 'incline bench press'}, {'score': 0.00018734924378804862, 'label': 'squat'}, {'score': 0.00012201143545098603, 'label': 'shoulder press'}]"
/decline bench press/decline bench press_1.mp4,4,0.022618034854531288,"[{'score': 0.5778411626815796, 'label': 'bench press'}, {'score': 0.3627319633960724, 'label': 'plank'}, {'score': 0.022618034854531288, 'label': 'decline bench press'}, {'score': 0.009203934110701084, 'label': 'deadlift'}, {'score': 0.008466250263154507, 'label': 'barbell biceps curl'}]"
/decline bench press/d4.mp4,4,0.026850640773773193,"[{'score': 0.5546741485595703, 'label': 'bench press'}, {'score': 0.29036927223205566, 'label': 'shoulder press'}, {'score': 0.1110198125243187, 'label': 'incline bench press'}, {'score': 0.026850640773773193, 'label': 'decline bench press'}, {'score': 0.00329773360863328, 'label': 'leg extension'}]"
/decline bench press/d9.mp4,4,9.915622649714351e-05,"[{'score': 0.9990667700767517, 'label': 'bench press'}, {'score': 0.00016474872245453298, 'label': 'chest fly machine'}, {'score': 9.915622649714351e-05, 'label': 'decline bench press'}, {'score': 9.004037565318868e-05, 'label': 'barbell biceps curl'}, {'score': 7.332087989198044e-05, 'label': 'leg extension'}]"
/decline bench press/decline bench press_4.mp4,4,0.0013528820127248764,"[{'score': 0.9961524605751038, 'label': 'bench press'}, {'score': 0.0013528820127248764, 'label': 'decline bench press'}, {'score': 0.0013074217131361365, 'label': 'incline bench press'}, {'score': 0.0002287991956109181, 'label': 'squat'}, {'score': 0.00015464535681530833, 'label': 'barbell biceps curl'}]"
/decline bench press/d6.mp4,4,0.5666882395744324,"[{'score': 0.5666882395744324, 'label': 'decline bench press'}, {'score': 0.245975524187088, 'label': 'incline bench press'}, {'score': 0.07078085839748383, 'label': 'leg extension'}, {'score': 0.03736558556556702, 'label': 'leg raises'}, {'score': 0.018317149952054024, 'label': 'bench press'}]"
/decline bench press/d1.mp4,4,0.9984318614006042,"[{'score': 0.9984318614006042, 'label': 'decline bench press'}, {'score': 0.00015021635044831783, 'label': 'shoulder press'}, {'score': 0.00014944559370633215, 'label': 'bench press'}, {'score': 0.0001235451636603102, 'label': 'plank'}, {'score': 0.00012213189620524645, 'label': 'push-up'}]"
/decline bench press/decline bench press_7.mp4,4,0.015263781882822514,"[{'score': 0.5078619718551636, 'label': 'bench press'}, {'score': 0.2284206598997116, 'label': 'chest fly machine'}, {'score': 0.2163013517856598, 'label': 'incline bench press'}, {'score': 0.015263781882822514, 'label': 'decline bench press'}, {'score': 0.010794742032885551, 'label': 'shoulder press'}]"
/decline bench press/d7.mp4,4,0.9555824398994446,"[{'score': 0.9555824398994446, 'label': 'decline bench press'}, {'score': 0.020432762801647186, 'label': 'hip thrust'}, {'score': 0.013445216231048107, 'label': 'incline bench press'}, {'score': 0.0017533861100673676, 'label': 't bar row'}, {'score': 0.0010663983412086964, 'label': 'bench press'}]"
/decline bench press/d2.mp4,4,0.9970306158065796,"[{'score': 0.9970306158065796, 'label': 'decline bench press'}, {'score': 0.00043663301039487123, 'label': 'bench press'}, {'score': 0.00036981047014705837, 'label': 'hip thrust'}, {'score': 0.0003296295471955091, 'label': 'romanian deadlift'}, {'score': 0.00030533174867741764, 'label': 'incline bench press'}]"
/decline bench press/decline bench press_6.mp4,4,6.517276051454246e-05,"[{'score': 0.9994792342185974, 'label': 'bench press'}, {'score': 6.559165194630623e-05, 'label': 'leg extension'}, {'score': 6.517276051454246e-05, 'label': 'decline bench press'}, {'score': 3.73975963157136e-05, 'label': 'barbell biceps curl'}, {'score': 3.245217158109881e-05, 'label': 'shoulder press'}]"
/decline bench press/d8.mp4,4,0,"[{'score': 0.24568213522434235, 'label': 'squat'}, {'score': 0.17139415442943573, 'label': 'leg extension'}, {'score': 0.14195886254310608, 'label': 'romanian deadlift'}, {'score': 0.11879196763038635, 'label': 'tricep Pushdown'}, {'score': 0.09272008389234543, 'label': 'deadlift'}]"
/decline bench press/decline bench press_3.mp4,4,0.001854862435720861,"[{'score': 0.9967189431190491, 'label': 'bench press'}, {'score': 0.001854862435720861, 'label': 'decline bench press'}, {'score': 0.00029415098833851516, 'label': 'leg extension'}, {'score': 0.00021225203818175942, 'label': 'shoulder press'}, {'score': 8.080770930973813e-05, 'label': 'chest fly machine'}]"
/decline bench press/d3.mp4,4,0.7305947542190552,"[{'score': 0.7305947542190552, 'label': 'decline bench press'}, {'score': 0.2583064138889313, 'label': 'bench press'}, {'score': 0.0017262387555092573, 'label': 'leg extension'}, {'score': 0.0013757217675447464, 'label': 'shoulder press'}, {'score': 0.001298275776207447, 'label': 'incline bench press'}]"
/decline bench press/decline bench press_2.mp4,4,0.008832396939396858,"[{'score': 0.7560750246047974, 'label': 'incline bench press'}, {'score': 0.17496788501739502, 'label': 'bench press'}, {'score': 0.04314916953444481, 'label': 'leg extension'}, {'score': 0.008832396939396858, 'label': 'decline bench press'}, {'score': 0.0029784932266920805, 'label': 'shoulder press'}]"
/push-up/push-up_9.mp4,14,0,"[{'score': 0.9989570379257202, 'label': 'plank'}, {'score': 0.0001698216947261244, 'label': 'deadlift'}, {'score': 8.182568853953853e-05, 'label': 'leg raises'}, {'score': 7.59517788537778e-05, 'label': 'incline bench press'}, {'score': 6.790125189581886e-05, 'label': 'shoulder press'}]"
/push-up/push-up_4.mp4,14,0.9810964465141296,"[{'score': 0.9810964465141296, 'label': 'push-up'}, {'score': 0.014889691956341267, 'label': 'plank'}, {'score': 0.0005689582321792841, 'label': 'leg extension'}, {'score': 0.00046579656191170216, 'label': 'decline bench press'}, {'score': 0.000457705813460052, 'label': 'chest fly machine'}]"
/push-up/push-up_7.mp4,14,0.9981759786605835,"[{'score': 0.9981759786605835, 'label': 'push-up'}, {'score': 0.000679858960211277, 'label': 'hip thrust'}, {'score': 0.00028031025431118906, 'label': 'plank'}, {'score': 0.00012017310655210167, 'label': 'tricep Pushdown'}, {'score': 0.0001018430120893754, 'label': 'deadlift'}]"
/push-up/push-up_8.mp4,14,0.9993682503700256,"[{'score': 0.9993682503700256, 'label': 'push-up'}, {'score': 0.00016029778635129333, 'label': 'plank'}, {'score': 6.961607141420245e-05, 'label': 'tricep Pushdown'}, {'score': 6.124379433458671e-05, 'label': 'hip thrust'}, {'score': 3.748513336176984e-05, 'label': 'incline bench press'}]"
/push-up/push-up_1.mp4,14,0.49131935834884644,"[{'score': 0.49131935834884644, 'label': 'push-up'}, {'score': 0.26872682571411133, 'label': 'romanian deadlift'}, {'score': 0.052628256380558014, 'label': 'deadlift'}, {'score': 0.046102214604616165, 'label': 'hip thrust'}, {'score': 0.04193451255559921, 'label': 'squat'}]"
/push-up/push-up_2.mp4,14,0,"[{'score': 0.9474992752075195, 'label': 'incline bench press'}, {'score': 0.0135776586830616, 'label': 'hip thrust'}, {'score': 0.012184347957372665, 'label': 'russian twist'}, {'score': 0.0053640385158360004, 'label': 'plank'}, {'score': 0.00529001047834754, 'label': 'decline bench press'}]"
/push-up/push-up_6.mp4,14,0.9996665716171265,"[{'score': 0.9996665716171265, 'label': 'push-up'}, {'score': 3.6191020626574755e-05, 'label': 'tricep Pushdown'}, {'score': 3.529491732479073e-05, 'label': 'deadlift'}, {'score': 3.0429833714151755e-05, 'label': 'chest fly machine'}, {'score': 2.6570674890535884e-05, 'label': 'hip thrust'}]"
/push-up/push-up_0.mp4,14,0,"[{'score': 0.3058531582355499, 'label': 'chest fly machine'}, {'score': 0.20760732889175415, 'label': 'squat'}, {'score': 0.1859351098537445, 'label': 'tricep Pushdown'}, {'score': 0.1555122584104538, 'label': 'lat pulldown'}, {'score': 0.04004252701997757, 'label': 'barbell biceps curl'}]"
/push-up/push-up_5.mp4,14,0,"[{'score': 0.998910665512085, 'label': 'plank'}, {'score': 0.00010038813343271613, 'label': 'incline bench press'}, {'score': 0.00010003748320741579, 'label': 'chest fly machine'}, {'score': 9.299404337070882e-05, 'label': 'barbell biceps curl'}, {'score': 8.013224578462541e-05, 'label': 'deadlift'}]"
/push-up/push-up_3.mp4,14,0,"[{'score': 0.9975195527076721, 'label': 'plank'}, {'score': 0.0005373313906602561, 'label': 'tricep dips'}, {'score': 0.00046776366070844233, 'label': 'romanian deadlift'}, {'score': 0.00023363539366982877, 'label': 'deadlift'}, {'score': 0.0001319254661211744, 'label': 'tricep Pushdown'}]"
/chest fly machine/chest fly machine_4.mp4,2,0.998230516910553,"[{'score': 0.998230516910553, 'label': 'chest fly machine'}, {'score': 0.00025456256116740406, 'label': 'shoulder press'}, {'score': 0.00020325035438872874, 'label': 'hammer curl'}, {'score': 0.00015317698125727475, 'label': 'barbell biceps curl'}, {'score': 0.0001492368901381269, 'label': 'plank'}]"
/chest fly machine/chest fly machine_3.mp4,2,0.999603807926178,"[{'score': 0.999603807926178, 'label': 'chest fly machine'}, {'score': 5.789446004200727e-05, 'label': 'incline bench press'}, {'score': 3.933942207368091e-05, 'label': 'bench press'}, {'score': 3.471158925094642e-05, 'label': 'barbell biceps curl'}, {'score': 2.4023798687267117e-05, 'label': 'romanian deadlift'}]"
/chest fly machine/chest fly machine_17.mp4,2,0.9924672245979309,"[{'score': 0.9924672245979309, 'label': 'chest fly machine'}, {'score': 0.0054391734302043915, 'label': 'shoulder press'}, {'score': 0.0005706405499950051, 'label': 'incline bench press'}, {'score': 0.0002934341609943658, 'label': 'leg extension'}, {'score': 0.00016070064157247543, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_1.mp4,2,0.9996166229248047,"[{'score': 0.9996166229248047, 'label': 'chest fly machine'}, {'score': 4.211604027659632e-05, 'label': 'incline bench press'}, {'score': 3.069186277571134e-05, 'label': 'barbell biceps curl'}, {'score': 2.769517777778674e-05, 'label': 'tricep dips'}, {'score': 2.6808191250893287e-05, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_10.mp4,2,0.9996817111968994,"[{'score': 0.9996817111968994, 'label': 'chest fly machine'}, {'score': 2.772150401142426e-05, 'label': 'shoulder press'}, {'score': 2.7433310606284067e-05, 'label': 'incline bench press'}, {'score': 2.574774953245651e-05, 'label': 'barbell biceps curl'}, {'score': 2.55451141129015e-05, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_16.mp4,2,0.9997013211250305,"[{'score': 0.9997013211250305, 'label': 'chest fly machine'}, {'score': 2.3532265913672745e-05, 'label': 'barbell biceps curl'}, {'score': 2.292951467097737e-05, 'label': 'incline bench press'}, {'score': 2.2911721316631883e-05, 'label': 'shoulder press'}, {'score': 1.9914516087737866e-05, 'label': 'lateral raise'}]"
/chest fly machine/chest fly machine_2.mp4,2,0.01661166362464428,"[{'score': 0.9720485806465149, 'label': 'squat'}, {'score': 0.01661166362464428, 'label': 'chest fly machine'}, {'score': 0.0035689109936356544, 'label': 'barbell biceps curl'}, {'score': 0.00146227958612144, 'label': 'tricep Pushdown'}, {'score': 0.0010348932119086385, 'label': 'shoulder press'}]"
/chest fly machine/chest fly machine_5.mp4,2,0.999591052532196,"[{'score': 0.999591052532196, 'label': 'chest fly machine'}, {'score': 8.242949115810916e-05, 'label': 'incline bench press'}, {'score': 4.276345134712756e-05, 'label': 'barbell biceps curl'}, {'score': 2.7724883693736047e-05, 'label': 'bench press'}, {'score': 2.582454908406362e-05, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_9.mp4,2,0.9993748068809509,"[{'score': 0.9993748068809509, 'label': 'chest fly machine'}, {'score': 0.00015104361227713525, 'label': 'incline bench press'}, {'score': 5.604572652373463e-05, 'label': 'barbell biceps curl'}, {'score': 5.3698964620707557e-05, 'label': 'lateral raise'}, {'score': 4.6845154429320246e-05, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_6.mp4,2,0.005281263962388039,"[{'score': 0.9390316009521484, 'label': 'incline bench press'}, {'score': 0.035010211169719696, 'label': 'hip thrust'}, {'score': 0.008520733565092087, 'label': 'leg extension'}, {'score': 0.005281263962388039, 'label': 'chest fly machine'}, {'score': 0.004174305126070976, 'label': 'bench press'}]"
/chest fly machine/chest fly machine_0.mp4,2,0.9688034057617188,"[{'score': 0.9688034057617188, 'label': 'chest fly machine'}, {'score': 0.022747062146663666, 'label': 'tricep dips'}, {'score': 0.0017834141617640853, 'label': 'shoulder press'}, {'score': 0.0008656959398649633, 'label': 'plank'}, {'score': 0.0008127696346491575, 'label': 'leg extension'}]"
/chest fly machine/chest fly machine_13.mp4,2,0.9996629953384399,"[{'score': 0.9996629953384399, 'label': 'chest fly machine'}, {'score': 3.13193813781254e-05, 'label': 'shoulder press'}, {'score': 2.8495687729446217e-05, 'label': 'barbell biceps curl'}, {'score': 2.5412842660443857e-05, 'label': 'tricep dips'}, {'score': 2.3045062334858812e-05, 'label': 'lateral raise'}]"
/chest fly machine/chest fly machine_18.mp4,2,0.9996572732925415,"[{'score': 0.9996572732925415, 'label': 'chest fly machine'}, {'score': 5.195023550186306e-05, 'label': 'incline bench press'}, {'score': 2.2684253053739667e-05, 'label': 'lateral raise'}, {'score': 2.0422869056346826e-05, 'label': 'shoulder press'}, {'score': 1.9830138626275584e-05, 'label': 'barbell biceps curl'}]"
/chest fly machine/chest fly machine_11.mp4,2,0.9984371066093445,"[{'score': 0.9984371066093445, 'label': 'chest fly machine'}, {'score': 0.0003668532008305192, 'label': 'incline bench press'}, {'score': 0.00032219121931120753, 'label': 'shoulder press'}, {'score': 0.00014573366206604987, 'label': 'barbell biceps curl'}, {'score': 7.88230390753597e-05, 'label': 'hip thrust'}]"
/chest fly machine/chest fly machine_14.mp4,2,0.8582720160484314,"[{'score': 0.8582720160484314, 'label': 'chest fly machine'}, {'score': 0.11525286734104156, 'label': 'incline bench press'}, {'score': 0.012554940767586231, 'label': 'shoulder press'}, {'score': 0.0033430212642997503, 'label': 'barbell biceps curl'}, {'score': 0.001712542725726962, 'label': 'squat'}]"
/chest fly machine/chest fly machine_15.mp4,2,0.9996346235275269,"[{'score': 0.9996346235275269, 'label': 'chest fly machine'}, {'score': 4.3768402974819764e-05, 'label': 'incline bench press'}, {'score': 4.302664092392661e-05, 'label': 'barbell biceps curl'}, {'score': 2.4593351554358378e-05, 'label': 'romanian deadlift'}, {'score': 2.3859185603214428e-05, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_7.mp4,2,0.9994268417358398,"[{'score': 0.9994268417358398, 'label': 'chest fly machine'}, {'score': 6.328337622107938e-05, 'label': 'shoulder press'}, {'score': 5.6899636547314e-05, 'label': 'tricep dips'}, {'score': 4.799661837751046e-05, 'label': 'barbell biceps curl'}, {'score': 4.527859346126206e-05, 'label': 'deadlift'}]"
/chest fly machine/chest fly machine_8.mp4,2,0.12924276292324066,"[{'score': 0.8562489748001099, 'label': 'incline bench press'}, {'score': 0.12924276292324066, 'label': 'chest fly machine'}, {'score': 0.0070861815474927425, 'label': 'shoulder press'}, {'score': 0.000924766412936151, 'label': 'lateral raise'}, {'score': 0.0009110832470469177, 'label': 'hip thrust'}]"
/chest fly machine/chest fly machine_12.mp4,2,0.9985982775688171,"[{'score': 0.9985982775688171, 'label': 'chest fly machine'}, {'score': 0.0007505069370381534, 'label': 'incline bench press'}, {'score': 0.00010834389104275033, 'label': 'barbell biceps curl'}, {'score': 5.846515341545455e-05, 'label': 'lateral raise'}, {'score': 4.729570719064213e-05, 'label': 'deadlift'}]"
